0,1,2,3
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,4,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,5,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,6,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,7,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,8,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,8,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,9,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,9,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,10,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,11,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,11,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,12,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,13,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,14,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,15,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,16,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,17,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,18,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,19,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,20,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,21,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,22,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,23,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,24,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
CFP_001_01_Harmonisation Policy_wef9Feb2024.pdf,25,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP_001_01_Harmonisation%20Policy_wef9Feb2024.pdf,2024-02-09 11:11:58
Checklist for Requirements prior to ATA v8.0.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Checklist%20for%20Requirements%20prior%20to%20ATA%20v8.0.docx,2021-09-22 21:42:18
Dates for Management Procurement Board Sessions for Corporate Office & Cluster Level_Jan to Dec'24.pdf,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Dates%20for%20Management%20Procurement%20Board%20Sessions%20for%20Corporate%20Office%20%26%20Cluster%20Level_Jan%20to%20Dec%2724.pdf,2023-12-27 08:17:01
Finance Support for Financial Assessment_update Jan'23.pdf,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Finance%20Support%20for%20Financial%20Assessment_update%20Jan%2723.pdf,2023-01-08 22:36:11
Form of Parent Guarantee_v1.0.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,2,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,2,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,3,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,3,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
Form of Parent Guarantee_v1.0.docx,4,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Form%20of%20Parent%20Guarantee_v1.0.docx,2021-12-01 16:11:24
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,1,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,1,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,1,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,1,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,2,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
NUHS ATP_ATA Approval Paper Template for ITMC Apr2023.docx,3,,
Terms of Reference Management Procurement Board_update Jan'23.pdf,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Terms%20of%20Reference%20Management%20Procurement%20Board_update%20Jan%2723.pdf,2023-01-08 22:35:51
Terms of Reference Management Procurement Board_update Jan'23.pdf,2,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Terms%20of%20Reference%20Management%20Procurement%20Board_update%20Jan%2723.pdf,2023-01-08 22:35:51
Terms of Reference Management Procurement Board_update Jan'23.pdf,3,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/Terms%20of%20Reference%20Management%20Procurement%20Board_update%20Jan%2723.pdf,2023-01-08 22:35:51
Costing Template Guide.pdf,1,,
Costing Template Guide.pdf,1,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Costing Template Guide.xlsx,Guide,,
Finance Chatbot FAQ (Costing).docx,1,,
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,2,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,2,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,3,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,3,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,4,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP-006-01_Entertainment and Refreshment Policy_Final 1Apr23.pdf,5,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP-006-01_Entertainment%20and%20Refreshment%20Policy_Final%201Apr23.pdf,2023-03-29 14:16:17
CFP 003-02 Annex C - Disposal Form.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP%20003-02%20Annex%20C%20-%20Disposal%20Form.docx,2022-05-27 10:15:07
CFP 003-02 Annex C - Disposal Form.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP%20003-02%20Annex%20C%20-%20Disposal%20Form.docx,2022-05-27 10:15:07
CFP 003-02 Annex C - Disposal Form.docx,2,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP%20003-02%20Annex%20C%20-%20Disposal%20Form.docx,2022-05-27 10:15:07
CFP 003-03 Annex B FA Custodian Nomination Form.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP%20003-03%20Annex%20B%20FA%20Custodian%20Nomination%20Form.docx,2022-05-27 16:25:04
CFP 003-03 Annex B FA Custodian Nomination Form.docx,1,https://nuhs-intranet/Corporate%20Finance%20Office/Shared%20Documents/CFP%20003-03%20Annex%20B%20FA%20Custodian%20Nomination%20Form.docx,2022-05-27 16:25:04
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - Asset Tag Control Log,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex A - FA Transfer Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
"Copy of CFP 003-02 Annex A-B - Fixed Asset Transfer, Loan.xlsx",Annex B - FA on Loan Form,,
